.\IMG\left_2017_10_17_22_13_13_721.jpg,TRUE,0.3015528,0.5956062,4.840744,0.3382568,.\IMG\center_2017_10_17_22_13_13_721.jpg,TRUE,0.2921725,0.5959601,4.889702,0.3370972,.\IMG\right_2017_10_17_22_13_13_721.jpg,TRUE,0.2826547,0.5963449,4.954361,0.3356323
.\IMG\left_2017_10_17_22_13_13_799.jpg,TRUE,0.2989997,0.5951735,4.944679,0.3466492,.\IMG\center_2017_10_17_22_13_13_799.jpg,TRUE,0.2894381,0.5955337,5.004868,0.3454285,.\IMG\right_2017_10_17_22_13_13_799.jpg,TRUE,0.2797374,0.5959259,5.071777,0.3439026
.\IMG\left_2017_10_17_22_13_13_871.jpg,TRUE,0.3027244,0.5944129,4.999954,0.3535461,.\IMG\center_2017_10_17_22_13_13_871.jpg,TRUE,0.2930285,0.5947779,5.068962,0.3522644,.\IMG\right_2017_10_17_22_13_13_871.jpg,TRUE,0.2831891,0.5951755,5.136696,0.350708
.\IMG\left_2017_10_17_22_13_13_944.jpg,TRUE,0.3112499,0.5937361,5.001823,0.3577576,.\IMG\center_2017_10_17_22_13_13_944.jpg,TRUE,0.3014964,0.594103,5.069901,0.3564758,.\IMG\right_2017_10_17_22_13_13_944.jpg,TRUE,0.2915952,0.594503,5.136742,0.3548584
.\IMG\left_2017_10_17_22_13_14_015.jpg,TRUE,0.3233136,0.5931082,5.006447,0.3648376,.\IMG\center_2017_10_17_22_13_14_015.jpg,TRUE,0.313476,0.5934781,5.073189,0.3634644,.\IMG\right_2017_10_17_22_13_14_015.jpg,TRUE,0.3034836,0.5938818,5.138687,0.3617859
.\IMG\left_2017_10_17_22_13_14_084.jpg,TRUE,0.3285136,0.592815,5.04689,0.3718567,.\IMG\center_2017_10_17_22_13_14_084.jpg,TRUE,0.3185703,0.5931888,5.113747,0.3704834,.\IMG\right_2017_10_17_22_13_14_084.jpg,TRUE,0.3084685,0.5935969,5.179298,0.3687134
.\IMG\left_2017_10_17_22_13_14_154.jpg,TRUE,0.3310471,0.592344,5.141296,0.3823242,.\IMG\center_2017_10_17_22_13_14_154.jpg,TRUE,0.3209164,0.5927246,5.209564,0.3808289,.\IMG\right_2017_10_17_22_13_14_154.jpg,TRUE,0.3106225,0.5931402,5.276443,0.3789978
.\IMG\left_2017_10_17_22_13_14_223.jpg,TRUE,0.3309965,0.5919814,5.231377,0.3908691,.\IMG\center_2017_10_17_22_13_14_223.jpg,TRUE,0.320702,0.5923678,5.301331,0.3893433,.\IMG\right_2017_10_17_22_13_14_223.jpg,TRUE,0.3102412,0.5927901,5.369843,0.3874512
.\IMG\left_2017_10_17_22_13_14_297.jpg,TRUE,0.3304373,0.5914181,5.359718,0.4027405,.\IMG\center_2017_10_17_22_13_14_297.jpg,TRUE,0.319912,0.5918128,5.432152,0.4011536,.\IMG\right_2017_10_17_22_13_14_297.jpg,TRUE,0.3092175,0.5922444,5.503082,0.3991699
.\IMG\left_2017_10_17_22_13_14_367.jpg,TRUE,0.3330241,0.5907949,5.43293,0.4109802,.\IMG\center_2017_10_17_22_13_14_367.jpg,TRUE,0.3223478,0.5911948,5.506332,0.4093018,.\IMG\right_2017_10_17_22_13_14_367.jpg,TRUE,0.3114981,0.5916325,5.578201,0.4072571
.\IMG\left_2017_10_17_22_13_14_438.jpg,TRUE,0.3435456,0.5897568,5.474167,0.4206543,.\IMG\center_2017_10_17_22_13_14_438.jpg,TRUE,0.3327239,0.5901616,5.54657,0.4188843,.\IMG\right_2017_10_17_22_13_14_438.jpg,TRUE,0.3217212,0.5906053,5.617401,0.416748
.\IMG\left_2017_10_17_22_13_14_509.jpg,TRUE,0.3563695,0.5889167,5.503792,0.4315186,.\IMG\center_2017_10_17_22_13_14_509.jpg,TRUE,0.3454104,0.5893264,5.57444,0.429718,.\IMG\right_2017_10_17_22_13_14_509.jpg,TRUE,0.3342612,0.5897759,5.64344,0.4274902
.\IMG\left_2017_10_17_22_13_14_578.jpg,TRUE,0.3625824,0.5884108,5.557289,0.4413757,.\IMG\center_2017_10_17_22_13_14_578.jpg,TRUE,0.3514836,0.5888255,5.627701,0.4395142,.\IMG\right_2017_10_17_22_13_14_578.jpg,TRUE,0.3401887,0.5892808,5.696472,0.4371948
.\IMG\left_2017_10_17_22_13_14_652.jpg,TRUE,0.366072,0.5876817,5.669586,0.4558411,.\IMG\center_2017_10_17_22_13_14_652.jpg,TRUE,0.3547383,0.5881047,5.741348,0.4538879,.\IMG\right_2017_10_17_22_13_14_652.jpg,TRUE,0.3432022,0.5885696,5.811317,0.4514465
.\IMG\left_2017_10_17_22_13_14_725.jpg,TRUE,0.3665995,0.5870431,5.77317,0.4674072,.\IMG\center_2017_10_17_22_13_14_725.jpg,TRUE,0.3550653,0.5874731,5.846756,0.4653625,.\IMG\right_2017_10_17_22_13_14_725.jpg,TRUE,0.3433248,0.587946,5.918396,0.4628296
.\IMG\left_2017_10_17_22_13_14_794.jpg,TRUE,0.3656788,0.5860587,5.930473,0.4839783,.\IMG\center_2017_10_17_22_13_14_794.jpg,TRUE,0.3538512,0.5864986,6.007088,0.4818115,.\IMG\right_2017_10_17_22_13_14_794.jpg,TRUE,0.3418118,0.5869834,6.081749,0.4791565
.\IMG\left_2017_10_17_22_13_14_867.jpg,TRUE,0.3642025,0.5852724,6.060921,0.497467,.\IMG\center_2017_10_17_22_13_14_867.jpg,TRUE,0.3521364,0.5857205,6.140335,0.4952393,.\IMG\right_2017_10_17_22_13_14_867.jpg,TRUE,0.3398551,0.5862146,6.217651,0.4924622
.\IMG\left_2017_10_17_22_13_14_937.jpg,TRUE,0.3615546,0.5842454,6.249008,0.5168762,.\IMG\center_2017_10_17_22_13_14_937.jpg,TRUE,0.3491486,0.5847052,6.332611,0.5144958,.\IMG\right_2017_10_17_22_13_14_937.jpg,TRUE,0.3365236,0.5852128,6.413986,0.5115662
.\IMG\left_2017_10_17_22_13_15_009.jpg,TRUE,0.3604127,0.583152,6.432739,0.5368652,.\IMG\center_2017_10_17_22_13_15_009.jpg,TRUE,0.3476657,0.5836233,6.520142,0.5343933,.\IMG\right_2017_10_17_22_13_15_009.jpg,TRUE,0.3346937,0.5841445,6.605164,0.5312805
.\IMG\left_2017_10_17_22_13_15_080.jpg,TRUE,0.3637308,0.5822225,6.538391,0.5512085,.\IMG\center_2017_10_17_22_13_15_080.jpg,TRUE,0.3507584,0.5827013,6.626892,0.5486145,.\IMG\right_2017_10_17_22_13_15_080.jpg,TRUE,0.3375553,0.5832314,6.712906,0.5453796
.\IMG\left_2017_10_17_22_13_15_154.jpg,TRUE,0.3745089,0.5808418,6.630226,0.5701294,.\IMG\center_2017_10_17_22_13_15_154.jpg,TRUE,0.3612829,0.5813291,6.717262,0.5674133,.\IMG\right_2017_10_17_22_13_15_154.jpg,TRUE,0.3478144,0.5818696,6.801712,0.5639954
.\IMG\left_2017_10_17_22_13_15_224.jpg,TRUE,0.3826493,0.5798268,6.705956,0.5858459,.\IMG\center_2017_10_17_22_13_15_224.jpg,TRUE,0.3692209,0.5803208,6.791824,0.5830383,.\IMG\right_2017_10_17_22_13_15_224.jpg,TRUE,0.3555402,0.5808696,6.875,0.5794678
.\IMG\left_2017_10_17_22_13_15_300.jpg,TRUE,0.3885098,0.5784708,6.8563,0.6098022,.\IMG\center_2017_10_17_22_13_15_300.jpg,TRUE,0.3747492,0.5789759,6.942955,0.606781,.\IMG\right_2017_10_17_22_13_15_300.jpg,TRUE,0.3607261,0.579538,7.026749,0.6030273
.\IMG\left_2017_10_17_22_13_15_370.jpg,TRUE,0.3901216,0.5770019,7.05069,0.6362915,.\IMG\center_2017_10_17_22_13_15_370.jpg,TRUE,0.3759701,0.5775199,7.140327,0.6332092,.\IMG\right_2017_10_17_22_13_15_370.jpg,TRUE,0.3615474,0.5780975,7.226921,0.6292114
.\IMG\left_2017_10_17_22_13_15_442.jpg,TRUE,0.389761,0.5760244,7.218399,0.6581726,.\IMG\center_2017_10_17_22_13_15_442.jpg,TRUE,0.3752842,0.5765532,7.311279,0.6549072,.\IMG\right_2017_10_17_22_13_15_442.jpg,TRUE,0.36053,0.5771437,7.400932,0.6507263
.\IMG\left_2017_10_17_22_13_15_517.jpg,TRUE,0.3880994,0.5746899,7.467354,0.6902771,.\IMG\center_2017_10_17_22_13_15_517.jpg,TRUE,0.3731477,0.5752347,7.565552,0.6867981,.\IMG\right_2017_10_17_22_13_15_517.jpg,TRUE,0.3579096,0.5758439,7.660316,0.6823425
.\IMG\left_2017_10_17_22_13_15_590.jpg,TRUE,0.3888017,0.5731,7.717384,0.7249451,.\IMG\center_2017_10_17_22_13_15_590.jpg,TRUE,0.3733554,0.5736609,7.820007,0.721283,.\IMG\right_2017_10_17_22_13_15_590.jpg,TRUE,0.3576126,0.5742897,7.918915,0.7164917
.\IMG\left_2017_10_17_22_13_15_664.jpg,TRUE,0.3942227,0.5717101,7.877655,0.7520447,.\IMG\center_2017_10_17_22_13_15_664.jpg,TRUE,0.3784221,0.5722824,7.980789,0.7481995,.\IMG\right_2017_10_17_22_13_15_664.jpg,TRUE,0.3623138,0.5729254,8.079948,0.7431641
.\IMG\left_2017_10_17_22_13_15_734.jpg,TRUE,0.4097772,0.5696675,8.047707,0.7900391,.\IMG\center_2017_10_17_22_13_15_734.jpg,TRUE,0.3935319,0.5702542,8.146088,0.7858887,.\IMG\right_2017_10_17_22_13_15_734.jpg,TRUE,0.3769576,0.5709151,8.240204,0.7805176
.\IMG\left_2017_10_17_22_13_15_810.jpg,TRUE,0.4278884,0.5675575,8.243744,0.8340149,.\IMG\center_2017_10_17_22_13_15_810.jpg,TRUE,0.4111461,0.5681604,8.334,0.8296204,.\IMG\right_2017_10_17_22_13_15_810.jpg,TRUE,0.394049,0.5688415,8.421021,0.8238525
.\IMG\left_2017_10_17_22_13_15_878.jpg,TRUE,0.4381585,0.5659165,8.444138,0.8728027,.\IMG\center_2017_10_17_22_13_15_878.jpg,TRUE,0.4209621,0.5665341,8.531021,0.8681335,.\IMG\right_2017_10_17_22_13_15_878.jpg,TRUE,0.4033938,0.5672335,8.61396,0.86203
.\IMG\left_2017_10_17_22_13_15_950.jpg,TRUE,0.4458051,0.563585,8.782959,0.9324341,.\IMG\center_2017_10_17_22_13_15_950.jpg,TRUE,0.427893,0.5642256,8.869522,0.9273987,.\IMG\right_2017_10_17_22_13_15_950.jpg,TRUE,0.4095858,0.5649536,8.951378,0.9207153
.\IMG\left_2017_10_17_22_13_16_019.jpg,TRUE,0.4497878,0.5616442,9.071167,0.9825439,.\IMG\center_2017_10_17_22_13_16_019.jpg,TRUE,0.431278,0.5623038,9.158813,0.9771729,.\IMG\right_2017_10_17_22_13_16_019.jpg,TRUE,0.4123545,0.5630552,9.241364,0.9700928
.\IMG\left_2017_10_17_22_13_16_097.jpg,TRUE,0.4583019,0.5586783,9.470688,1.056183,.\IMG\center_2017_10_17_22_13_16_097.jpg,TRUE,0.4389525,0.5593638,9.557022,1.050415,.\IMG\right_2017_10_17_22_13_16_097.jpg,TRUE,0.4191622,0.5601484,9.638077,1.042603
.\IMG\left_2017_10_17_22_13_16_164.jpg,TRUE,0.4698558,0.5559925,9.775391,1.117126,.\IMG\center_2017_10_17_22_13_16_164.jpg,TRUE,0.4498568,0.5566977,9.855164,1.110962,.\IMG\right_2017_10_17_22_13_16_164.jpg,TRUE,0.429392,0.5575079,9.929977,1.102631
.\IMG\left_2017_10_17_22_13_16_234.jpg,TRUE,0.490587,0.5519525,10.22099,1.209045,.\IMG\center_2017_10_17_22_13_16_234.jpg,TRUE,0.4696601,0.5526853,10.28702,1.202362,.\IMG\right_2017_10_17_22_13_16_234.jpg,TRUE,0.4482214,0.5535322,10.3446,1.193176
.\IMG\left_2017_10_17_22_13_16_304.jpg,TRUE,0.5055198,0.5486727,10.61259,1.288605,.\IMG\center_2017_10_17_22_13_16_304.jpg,TRUE,0.483805,0.5494289,10.66774,1.281494,.\IMG\right_2017_10_17_22_13_16_304.jpg,TRUE,0.4615422,0.5503066,10.71301,1.271576
.\IMG\left_2017_10_17_22_13_16_376.jpg,TRUE,0.5196535,0.5441316,11.21219,1.41098,.\IMG\center_2017_10_17_22_13_16_376.jpg,TRUE,0.4967471,0.5449223,11.2578,1.403198,.\IMG\right_2017_10_17_22_13_16_376.jpg,TRUE,0.4732455,0.5458465,11.29195,1.392212
.\IMG\left_2017_10_17_22_13_16_452.jpg,TRUE,0.5285351,0.5393046,11.88676,1.553772,.\IMG\center_2017_10_17_22_13_16_452.jpg,TRUE,0.5042802,0.5401337,11.92812,1.545288,.\IMG\right_2017_10_17_22_13_16_452.jpg,TRUE,0.4793829,0.5411099,11.95631,1.53299
.\IMG\left_2017_10_17_22_13_16_527.jpg,TRUE,0.5333904,0.5354211,12.44345,1.676514,.\IMG\center_2017_10_17_22_13_16_527.jpg,TRUE,0.5080163,0.5362815,12.4838,1.667389,.\IMG\right_2017_10_17_22_13_16_527.jpg,TRUE,0.4819625,0.5373004,12.50966,1.653992
.\IMG\left_2017_10_17_22_13_16_605.jpg,TRUE,0.5364535,0.530046,13.25751,1.865234,.\IMG\center_2017_10_17_22_13_16_605.jpg,TRUE,0.5094225,0.5309517,13.30219,1.855225,.\IMG\right_2017_10_17_22_13_16_605.jpg,TRUE,0.4816615,0.5320339,13.33038,1.840088
.\IMG\left_2017_10_17_22_13_16_681.jpg,TRUE,0.5315219,0.5244845,14.15428,2.087341,.\IMG\center_2017_10_17_22_13_16_681.jpg,TRUE,0.502611,0.5254412,14.21899,2.076294,.\IMG\right_2017_10_17_22_13_16_681.jpg,TRUE,0.4729241,0.5265938,14.2653,2.059143
.\IMG\left_2017_10_17_22_13_16_754.jpg,TRUE,0.5210093,0.5183132,15.17813,2.354126,.\IMG\center_2017_10_17_22_13_16_754.jpg,TRUE,0.4899297,0.5193266,15.27937,2.341858,.\IMG\right_2017_10_17_22_13_16_754.jpg,TRUE,0.4580277,0.5205598,15.36052,2.322327
.\IMG\left_2017_10_17_22_13_16_824.jpg,TRUE,0.5146048,0.5128235,16.06778,2.595734,.\IMG\center_2017_10_17_22_13_16_824.jpg,TRUE,0.4816627,0.5138838,16.19934,2.582489,.\IMG\right_2017_10_17_22_13_16_824.jpg,TRUE,0.4478567,0.5151855,16.31157,2.560699
.\IMG\left_2017_10_17_22_13_16_891.jpg,TRUE,0.5098111,0.5040479,17.45319,2.994415,.\IMG\center_2017_10_17_22_13_16_891.jpg,TRUE,0.4739926,0.505177,17.62585,2.979706,.\IMG\right_2017_10_17_22_13_16_891.jpg,TRUE,0.4372377,0.5065837,17.77895,2.954315
.\IMG\left_2017_10_17_22_13_16_960.jpg,TRUE,0.5078871,0.4961781,18.68372,3.372192,.\IMG\center_2017_10_17_22_13_16_960.jpg,TRUE,0.4695255,0.4973648,18.89041,3.356262,.\IMG\right_2017_10_17_22_13_16_960.jpg,TRUE,0.4301568,0.4988635,19.07758,3.327515
.\IMG\left_2017_10_17_22_13_17_028.jpg,TRUE,0.5068588,0.4868824,20.13156,3.845764,.\IMG\center_2017_10_17_22_13_17_028.jpg,TRUE,0.4655041,0.488133,20.38062,3.828552,.\IMG\right_2017_10_17_22_13_17_028.jpg,TRUE,0.42306,0.4897384,20.60538,3.795593
.\IMG\left_2017_10_17_22_13_17_097.jpg,TRUE,0.5065769,0.4715499,22.51987,4.695068,.\IMG\center_2017_10_17_22_13_17_097.jpg,TRUE,0.4602889,0.4728975,22.84106,4.67627,.\IMG\right_2017_10_17_22_13_17_097.jpg,TRUE,0.412769,0.4746756,23.13015,4.635834
.\IMG\left_2017_10_17_22_13_17_167.jpg,TRUE,0.509313,0.4569936,24.76794,5.57663,.\IMG\center_2017_10_17_22_13_17_167.jpg,TRUE,0.4583821,0.4584214,25.15088,5.556946,.\IMG\right_2017_10_17_22_13_17_167.jpg,TRUE,0.4060783,0.4603589,25.49316,5.509033
.\IMG\left_2017_10_17_22_13_17_236.jpg,TRUE,0.5228534,0.4316029,28.63661,7.286163,.\IMG\center_2017_10_17_22_13_17_236.jpg,TRUE,0.4639729,0.433145,29.07748,7.266907,.\IMG\right_2017_10_17_22_13_17_236.jpg,TRUE,0.4034416,0.4353475,29.46264,7.205139
.\IMG\left_2017_10_17_22_13_17_305.jpg,TRUE,0.5444993,0.4058853,32.60445,9.243103,.\IMG\center_2017_10_17_22_13_17_305.jpg,TRUE,0.4777163,0.4075094,32.96626,9.227783,.\IMG\right_2017_10_17_22_13_17_305.jpg,TRUE,0.4089572,0.4099662,33.332,9.151184
.\IMG\left_2017_10_17_22_13_17_382.jpg,TRUE,0.5942742,0.3563932,41.26277,13.6687,.\IMG\center_2017_10_17_22_13_17_382.jpg,TRUE,0.5124723,0.3580883,40.4865,13.67438,.\IMG\right_2017_10_17_22_13_17_382.jpg,TRUE,0.4279811,0.3610014,41.05722,13.56778
.\IMG\left_2017_10_17_22_13_17_463.jpg,TRUE,0.6696138,0.2729513,57.74947,23.24258,.\IMG\center_2017_10_17_22_13_17_463.jpg,TRUE,0.5625182,0.2745127,53.77722,23.34158,.\IMG\right_2017_10_17_22_13_17_463.jpg,TRUE,0.4513451,0.2781112,54.44732,23.18607
.\IMG\left_2017_10_17_22_13_17_539.jpg,TRUE,0.7926286,0.1067881,97.04399,37.24152,.\IMG\center_2017_10_17_22_13_17_539.jpg,TRUE,0.6350887,0.1071253,86.70264,37.47168,.\IMG\right_2017_10_17_22_13_17_539.jpg,TRUE,0.4701152,0.1117537,82.88201,38.11908
.\IMG\left_2017_10_17_22_13_17_620.jpg,FALSE,1.10391,-0.3706378,348.5683,-0.4743347,.\IMG\center_2017_10_17_22_13_17_620.jpg,FALSE,0.8029462,-0.3811076,243.0735,-0.6710815,.\IMG\right_2017_10_17_22_13_17_620.jpg,FALSE,0.4802392,-0.3761447,185.3185,0.1719666
.\IMG\left_2017_10_17_22_13_17_701.jpg,FALSE,9.454267,-13.99428,0,0,.\IMG\center_2017_10_17_22_13_17_701.jpg,FALSE,7.215549,-20.89989,0,0,.\IMG\right_2017_10_17_22_13_17_701.jpg,FALSE,0.4092511,-25.18187,0,0
.\IMG\left_2017_10_17_22_13_17_784.jpg,FALSE,-0.2275891,1.777967,0,0,.\IMG\center_2017_10_17_22_13_17_784.jpg,FALSE,0.1395261,1.734167,0,0,.\IMG\right_2017_10_17_22_13_17_784.jpg,FALSE,0.4962106,1.709324,0,0
.\IMG\left_2017_10_17_22_13_17_851.jpg,FALSE,0.1472014,1.177331,0,0,.\IMG\center_2017_10_17_22_13_17_851.jpg,FALSE,0.3223962,1.163446,0,0,.\IMG\right_2017_10_17_22_13_17_851.jpg,FALSE,0.4972084,1.153804,0,0
.\IMG\left_2017_10_17_22_13_17_932.jpg,FALSE,0.2659545,0.9981068,0,0,.\IMG\center_2017_10_17_22_13_17_932.jpg,FALSE,0.3815914,0.9903702,0,0,.\IMG\right_2017_10_17_22_13_17_932.jpg,FALSE,0.4979677,0.9844614,0,0
.\IMG\left_2017_10_17_22_13_17_999.jpg,FALSE,0.313183,0.9177352,0,0,.\IMG\center_2017_10_17_22_13_17_999.jpg,FALSE,0.4053183,0.9120916,0,0,.\IMG\right_2017_10_17_22_13_17_999.jpg,FALSE,0.4983563,0.9075558,0,0
.\IMG\left_2017_10_17_22_13_18_080.jpg,FALSE,0.352807,0.8480441,0,0,.\IMG\center_2017_10_17_22_13_18_080.jpg,FALSE,0.4252895,0.8439601,0,0,.\IMG\right_2017_10_17_22_13_18_080.jpg,FALSE,0.4986978,0.8405101,0,0
.\IMG\left_2017_10_17_22_13_18_147.jpg,FALSE,0.3729327,0.8150182,0,0,.\IMG\center_2017_10_17_22_13_18_147.jpg,FALSE,0.4354052,0.811644,0,0,.\IMG\right_2017_10_17_22_13_18_147.jpg,FALSE,0.498769,0.8087174,0,0
.\IMG\left_2017_10_17_22_13_18_216.jpg,FALSE,0.3924913,0.783737,0,0,.\IMG\center_2017_10_17_22_13_18_216.jpg,FALSE,0.4451957,0.7810081,0,0,.\IMG\right_2017_10_17_22_13_18_216.jpg,FALSE,0.4987279,0.7785782,0,0
.\IMG\left_2017_10_17_22_13_18_284.jpg,FALSE,0.403546,0.7662031,0,0,.\IMG\center_2017_10_17_22_13_18_284.jpg,FALSE,0.4507072,0.7638191,0,0,.\IMG\right_2017_10_17_22_13_18_284.jpg,FALSE,0.4986488,0.761664,0,0
.\IMG\left_2017_10_17_22_13_18_354.jpg,FALSE,0.4150234,0.7480263,0,0,.\IMG\center_2017_10_17_22_13_18_354.jpg,FALSE,0.4564071,0.745988,0,0,.\IMG\right_2017_10_17_22_13_18_354.jpg,FALSE,0.4985105,0.7441145,0,0
.\IMG\left_2017_10_17_22_13_18_421.jpg,FALSE,0.4218699,0.737123,0,0,.\IMG\center_2017_10_17_22_13_18_421.jpg,FALSE,0.4597923,0.7352845,0,0,.\IMG\right_2017_10_17_22_13_18_421.jpg,FALSE,0.4983945,0.7335774,0,0
.\IMG\left_2017_10_17_22_13_18_493.jpg,FALSE,0.429328,0.7251467,0,0,.\IMG\center_2017_10_17_22_13_18_493.jpg,FALSE,0.4634663,0.7235213,0,0,.\IMG\right_2017_10_17_22_13_18_493.jpg,FALSE,0.4982362,0.7219939,0,0
.\IMG\left_2017_10_17_22_13_18_564.jpg,FALSE,0.4339964,0.7175798,0,0,.\IMG\center_2017_10_17_22_13_18_564.jpg,FALSE,0.4657579,0.7160847,0,0,.\IMG\right_2017_10_17_22_13_18_564.jpg,FALSE,0.498118,0.7146693,0,0
.\IMG\left_2017_10_17_22_13_18_636.jpg,FALSE,0.4393107,0.7088873,0,0,.\IMG\center_2017_10_17_22_13_18_636.jpg,FALSE,0.4683589,0.7075379,0,0,.\IMG\right_2017_10_17_22_13_18_636.jpg,FALSE,0.4979658,0.7062496,0,0
.\IMG\left_2017_10_17_22_13_18_703.jpg,FALSE,0.4427661,0.7032014,0,0,.\IMG\center_2017_10_17_22_13_18_703.jpg,FALSE,0.4700445,0.7019452,0,0,.\IMG\right_2017_10_17_22_13_18_703.jpg,FALSE,0.4978563,0.700739,0,0
