F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_00_599.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_00_599.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_00_599.jpg,-0.1596244,1,0,12.66837
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_00_679.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_00_679.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_00_679.jpg,-0.1877934,1,0,13.49813
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_00_758.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_00_758.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_00_758.jpg,-0.1924883,1,0,14.29067
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_00_837.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_00_837.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_00_837.jpg,-0.2065728,1,0,15.22807
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_00_913.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_00_913.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_00_913.jpg,-0.2347418,1,0,16.0495
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_00_991.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_00_991.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_00_991.jpg,-0.2441315,1,0,16.89809
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_069.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_069.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_069.jpg,-0.2488263,1,0,17.73715
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_147.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_147.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_147.jpg,-0.258216,1,0,18.56503
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_227.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_227.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_227.jpg,-0.2723005,1,0,19.38098
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_305.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_305.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_305.jpg,-0.2723005,1,0,20.18857
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_382.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_382.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_382.jpg,-0.2723005,1,0,20.99008
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_461.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_461.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_461.jpg,-0.2723005,1,0,21.61572
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_540.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_540.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_540.jpg,-0.2535211,1,0,22.40728
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_617.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_617.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_617.jpg,-0.2206573,1,0,23.19344
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_694.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_694.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_694.jpg,-0.1877934,1,0,23.97397
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_769.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_769.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_769.jpg,-0.1596244,1,0,24.74998
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_847.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_847.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_847.jpg,-0.1502347,1,0,25.51969
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_923.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_923.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_923.jpg,-0.1502347,1,0,26.28284
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_01_998.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_01_998.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_01_998.jpg,-0.1314554,1,0,26.8507
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_074.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_074.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_074.jpg,-0.1314554,1,0,27.60272
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_150.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_150.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_150.jpg,-0.1314554,1,0,28.34783
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_226.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_226.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_226.jpg,-0.09389672,1,0,29.08886
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_303.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_303.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_303.jpg,-0.07981221,1,0,29.82359
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_386.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_386.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_386.jpg,-0.06103287,1,0,30.18985
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_462.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_462.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_462.jpg,-0.05164319,1,0,30.19049
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_538.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_538.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_538.jpg,-0.05164319,1,0,30.19038
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_615.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_615.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_615.jpg,-0.05164319,1,0,30.18958
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_692.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_692.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_692.jpg,-0.05164319,1,0,30.19034
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_768.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_768.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_768.jpg,-0.05633803,1,0,30.1902
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_843.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_843.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_843.jpg,-0.05633803,1,0,30.19025
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_918.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_918.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_918.jpg,-0.05633803,1,0,30.19023
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_02_991.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_02_991.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_02_991.jpg,-0.05633803,1,0,30.19023
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_067.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_067.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_067.jpg,-0.05633803,1,0,30.19035
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_142.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_142.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_142.jpg,-0.07511737,1,0,30.18995
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_215.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_215.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_215.jpg,-0.08920188,1,0,30.1897
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_291.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_291.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_291.jpg,-0.09389672,1,0,30.19029
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_371.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_371.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_371.jpg,-0.09389672,1,0,30.18996
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_441.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_441.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_441.jpg,-0.1126761,1,0,30.18951
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_517.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_517.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_517.jpg,-0.1267606,1,0,30.18929
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_594.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_594.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_594.jpg,-0.1408451,1,0,30.18913
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_668.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_668.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_668.jpg,-0.1549296,1,0,30.18892
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_746.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_746.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_746.jpg,-0.1596244,1,0,30.18918
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_823.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_823.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_823.jpg,-0.1690141,1,0,30.18908
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_900.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_900.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_900.jpg,-0.1690141,1,0,30.18939
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_03_979.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_03_979.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_03_979.jpg,-0.1690141,1,0,30.18946
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_055.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_055.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_055.jpg,-0.1690141,1,0,30.19002
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_135.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_135.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_135.jpg,-0.1690141,1,0,30.18966
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_211.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_211.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_211.jpg,-0.1549296,1,0,30.19011
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_289.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_289.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_289.jpg,-0.1267606,1,0,30.19068
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_367.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_367.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_367.jpg,-0.1173709,1,0,30.19057
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_446.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_446.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_446.jpg,-0.1173709,1,0,30.19034
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_525.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_525.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_525.jpg,-0.1173709,1,0,30.1902
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_606.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_606.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_606.jpg,-0.1173709,1,0,30.1901
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_687.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_687.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_687.jpg,-0.1173709,1,0,30.18942
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_766.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_766.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_766.jpg,-0.08450703,1,0,30.1906
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_848.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_848.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_848.jpg,-0.08450703,1,0,30.19031
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_04_929.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_04_929.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_04_929.jpg,-0.08450703,1,0,30.18964
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_011.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_011.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_011.jpg,-0.08450703,1,0,30.18991
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_095.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_095.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_095.jpg,-0.07981221,1,0,30.18907
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_177.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_177.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_177.jpg,-0.04694836,1,0,30.18986
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_261.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_261.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_261.jpg,-0.01877934,1,0,30.18984
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_346.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_346.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_346.jpg,0.009389671,1,0,30.18968
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_430.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_430.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_430.jpg,0.02816901,1,0,30.18949
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_516.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_516.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_516.jpg,0.04225352,1,0,30.18945
F:\zsmit\Desktop\IMG\center_2017_08_28_19_39_05_602.jpg,F:\zsmit\Desktop\IMG\left_2017_08_28_19_39_05_602.jpg,F:\zsmit\Desktop\IMG\right_2017_08_28_19_39_05_602.jpg,0.04225352,1,0,30.19036
